Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
300,20.0,6.0,80,14000.0,2,3,1,1,1,1,1,7,3,3,1,1,6.0,8.0,1950.0,2004.0,2,2,7,7.0,4.0,0,3,2,2,3,3,4,6,0.0,6,0.0,1092.0,1092.0,2,1,2,1.0,1152.0,0.0,0.0,1152.0,0.0,1.0,1.0,0.0,3,1,2,6.0,1,1.0,2,2,1950,3,1.0,300.0,3,3,1,0.0,36.0,0.0,0.0,0.0,0.0,5,1,6,0.0,8.0,2009.0,1,5,158500
301,190.0,6.0,90,15750.0,2,3,1,1,1,2,1,7,3,3,2,1,5.0,5.0,1953.0,1953.0,4,2,9,9.0,2.0,56,3,3,2,3,3,3,3,841.0,6,0.0,324.0,1165.0,2,3,2,1.0,1336.0,0.0,0.0,1336.0,1.0,0.0,1.0,0.0,2,1,3,5.0,1,2.0,2,2,1953,3,1.0,375.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2006.0,1,1,157000
302,60.0,6.0,66,16226.0,2,3,4,1,1,1,1,6,3,3,1,4,8.0,5.0,1998.0,1999.0,2,2,15,15.0,4.0,0,2,3,3,2,3,4,1,281.0,6,0.0,747.0,1028.0,2,1,2,1.0,1210.0,1242.0,0.0,2452.0,0.0,0.0,2.0,1.0,4,1,2,9.0,1,1.0,3,4,1998,1,2.0,683.0,3,3,1,208.0,50.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2007.0,1,1,267000
303,20.0,6.0,118,13704.0,2,3,2,1,1,2,1,6,3,3,1,1,7.0,5.0,2001.0,2002.0,2,2,15,15.0,2.0,150,2,3,3,2,3,4,6,0.0,6,0.0,1541.0,1541.0,2,1,2,1.0,1541.0,0.0,0.0,1541.0,0.0,0.0,2.0,0.0,3,1,2,6.0,1,1.0,3,2,2001,2,3.0,843.0,3,3,1,468.0,81.0,0.0,0.0,0.0,0.0,5,5,6,0.0,1.0,2006.0,1,1,205000
304,20.0,6.0,70,9800.0,2,3,1,1,1,2,1,6,3,3,1,1,5.0,7.0,1972.0,1972.0,2,2,15,15.0,4.0,0,3,3,3,3,3,4,2,894.0,6,0.0,0.0,894.0,2,3,2,1.0,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3,1,3,5.0,1,0.0,6,2,1975,3,2.0,552.0,3,3,1,256.0,0.0,0.0,0.0,0.0,0.0,5,3,6,0.0,7.0,2006.0,1,2,149900
305,75.0,8.0,87,18386.0,2,3,1,1,1,1,1,18,3,3,1,5,7.0,9.0,1880.0,2002.0,2,2,6,6.0,4.0,0,3,3,1,3,3,4,6,0.0,6,0.0,1470.0,1470.0,2,1,2,1.0,1675.0,1818.0,0.0,3493.0,0.0,0.0,3.0,0.0,3,1,2,10.0,1,1.0,1,2,2003,3,3.0,870.0,3,3,1,302.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2008.0,1,1,295000
306,20.0,6.0,80,10386.0,2,3,1,1,1,1,1,6,3,3,1,1,8.0,5.0,2004.0,2005.0,2,2,6,6.0,5.0,246,2,3,3,2,3,4,1,1464.0,6,0.0,536.0,2000.0,2,1,2,1.0,2000.0,0.0,0.0,2000.0,1.0,0.0,2.0,0.0,3,1,2,8.0,1,0.0,6,2,2004,1,3.0,888.0,3,3,1,168.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2007.0,1,1,305900
307,60.0,6.0,116,13474.0,2,3,1,1,1,1,1,21,2,3,1,4,7.0,5.0,1990.0,1991.0,2,2,7,11.0,2.0,246,2,3,2,2,3,4,2,700.0,6,0.0,0.0,700.0,2,2,2,1.0,1122.0,1121.0,0.0,2243.0,1.0,0.0,2.0,1.0,4,1,2,8.0,1,1.0,3,2,1990,2,3.0,746.0,3,3,1,127.0,44.0,224.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2007.0,1,1,225000
308,50.0,8.0,NA,7920.0,2,1,2,1,1,1,1,10,1,3,1,2,6.0,7.0,1920.0,1950.0,2,2,9,9.0,4.0,0,3,4,2,3,3,4,6,0.0,6,0.0,319.0,319.0,2,3,2,2.0,1035.0,371.0,0.0,1406.0,0.0,0.0,1.0,0.0,3,1,4,6.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,3,0.0,144.0,0.0,0.0,0.0,0.0,5,2,6,0.0,3.0,2008.0,1,1,89500
309,30.0,6.0,NA,12342.0,2,3,2,1,1,1,1,8,3,3,1,1,4.0,5.0,1940.0,1950.0,2,2,15,15.0,4.0,0,3,3,2,3,3,4,3,262.0,6,0.0,599.0,861.0,2,1,2,1.0,861.0,0.0,0.0,861.0,0.0,0.0,1.0,0.0,1,1,3,4.0,1,0.0,6,6,1961,3,2.0,539.0,3,3,1,158.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,3.0,2009.0,1,1,82500
310,20.0,6.0,90,12378.0,2,3,2,1,1,1,1,16,3,3,1,1,9.0,5.0,2003.0,2004.0,2,2,15,15.0,4.0,0,2,3,3,1,3,1,1,1274.0,6,0.0,622.0,1896.0,2,1,2,1.0,1944.0,0.0,0.0,1944.0,1.0,0.0,2.0,0.0,3,1,1,8.0,1,3.0,1,2,2003,1,3.0,708.0,3,3,1,208.0,175.0,0.0,0.0,0.0,0.0,5,5,6,0.0,11.0,2006.0,1,1,360000
311,60.0,6.0,NA,7685.0,2,3,2,1,1,1,1,9,3,3,1,4,6.0,5.0,1993.0,1994.0,2,2,7,7.0,2.0,112,3,3,3,2,3,4,2,518.0,6,0.0,179.0,697.0,2,2,2,1.0,697.0,804.0,0.0,1501.0,0.0,0.0,2.0,1.0,3,1,2,6.0,1,1.0,3,2,1993,1,2.0,420.0,3,3,1,190.0,63.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2006.0,1,1,165600
312,20.0,6.0,50,8000.0,2,3,1,1,1,1,1,13,3,3,1,1,6.0,6.0,1948.0,2002.0,2,2,15,15.0,4.0,0,3,2,2,3,3,4,2,680.0,6,0.0,292.0,972.0,2,1,2,1.0,972.0,0.0,0.0,972.0,1.0,0.0,1.0,0.0,2,1,3,5.0,1,1.0,2,6,1948,3,1.0,240.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2009.0,1,1,132000
313,190.0,8.0,65,7800.0,2,3,1,1,1,1,1,18,1,3,2,2,5.0,7.0,1939.0,1950.0,2,2,9,9.0,4.0,0,3,3,2,2,3,3,4,507.0,6,0.0,286.0,793.0,2,3,2,1.0,793.0,325.0,0.0,1118.0,1.0,0.0,1.0,0.0,3,1,3,5.0,1,1.0,2,6,1939,3,2.0,410.0,3,3,1,0.0,0.0,0.0,0.0,271.0,0.0,5,2,6,0.0,5.0,2006.0,1,1,119900
314,20.0,6.0,150,215245.0,2,3,4,4,1,1,3,24,3,3,1,1,7.0,5.0,1965.0,1965.0,4,2,4,4.0,4.0,0,3,3,2,2,3,1,2,1236.0,4,820.0,80.0,2136.0,3,3,2,1.0,2036.0,0.0,0.0,2036.0,2.0,0.0,2.0,0.0,3,1,3,8.0,1,2.0,2,2,1965,2,2.0,513.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2009.0,1,1,375000
315,70.0,8.0,60,9600.0,2,1,1,1,1,1,1,18,3,3,1,4,7.0,7.0,1925.0,1990.0,2,2,16,16.0,4.0,0,3,3,1,3,2,4,5,16.0,6,0.0,712.0,728.0,2,1,2,1.0,832.0,809.0,0.0,1641.0,0.0,1.0,1.0,1.0,3,1,1,6.0,1,1.0,2,6,1925,3,2.0,546.0,4,3,1,0.0,0.0,234.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2006.0,1,1,178000
316,60.0,6.0,71,7795.0,2,3,2,1,1,1,1,9,3,3,1,4,7.0,5.0,2004.0,2005.0,2,2,15,15.0,4.0,0,2,3,3,2,3,4,1,425.0,6,0.0,291.0,716.0,2,1,2,1.0,716.0,716.0,0.0,1432.0,1.0,0.0,2.0,1.0,3,1,2,6.0,1,1.0,2,2,2004,1,2.0,432.0,3,3,1,100.0,51.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2009.0,1,1,188500
317,60.0,6.0,94,13005.0,2,3,2,1,1,2,1,17,3,3,1,4,7.0,7.0,1980.0,1980.0,2,2,6,6.0,2.0,278,2,3,2,2,3,4,1,692.0,6,0.0,153.0,845.0,2,3,2,1.0,1153.0,1200.0,0.0,2353.0,1.0,0.0,2.0,1.0,4,1,1,10.0,1,1.0,3,2,1983,2,2.0,484.0,3,3,1,288.0,195.0,0.0,0.0,0.0,0.0,5,1,6,0.0,8.0,2009.0,1,1,260000
318,60.0,3.0,75,9000.0,2,3,1,1,1,1,1,22,3,3,1,4,8.0,5.0,2006.0,2006.0,2,2,15,15.0,4.0,0,2,3,3,2,3,2,6,0.0,6,0.0,1088.0,1088.0,2,1,2,1.0,1088.0,871.0,0.0,1959.0,0.0,0.0,2.0,1.0,3,1,2,8.0,1,1.0,2,2,2006,2,3.0,1025.0,3,3,1,208.0,46.0,0.0,0.0,0.0,0.0,5,5,6,0.0,12.0,2007.0,1,1,270000
319,60.0,6.0,90,9900.0,2,3,1,4,1,1,2,14,3,3,1,4,7.0,5.0,1993.0,1993.0,2,2,7,7.0,2.0,256,2,3,3,2,3,1,1,987.0,6,0.0,360.0,1347.0,2,1,2,1.0,1372.0,1274.0,0.0,2646.0,1.0,0.0,2.0,1.0,4,1,2,9.0,1,1.0,3,2,1993,2,3.0,656.0,3,3,1,340.0,60.0,144.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2009.0,1,1,260000
320,80.0,6.0,NA,14115.0,2,3,1,1,1,1,1,17,3,3,1,8,7.0,5.0,1980.0,1980.0,2,2,11,11.0,2.0,225,3,3,2,2,3,2,1,1036.0,6,0.0,336.0,1372.0,2,3,2,1.0,1472.0,0.0,0.0,1472.0,1.0,0.0,2.0,0.0,3,1,3,6.0,1,2.0,3,2,1980,3,2.0,588.0,3,3,1,233.0,48.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2009.0,1,1,187500
321,60.0,6.0,111,16259.0,2,3,1,1,1,2,1,16,3,3,1,4,9.0,5.0,2006.0,2006.0,2,2,15,15.0,5.0,370,3,3,3,1,2,2,6,0.0,6,0.0,1249.0,1249.0,2,1,2,1.0,1249.0,1347.0,0.0,2596.0,0.0,0.0,3.0,1.0,4,1,2,9.0,1,0.0,6,2,2006,2,3.0,840.0,3,3,1,240.0,154.0,0.0,0.0,0.0,0.0,5,5,6,0.0,9.0,2006.0,4,6,342643
322,60.0,6.0,99,12099.0,2,3,2,1,1,1,1,16,3,3,1,4,8.0,5.0,2004.0,2004.0,2,2,15,15.0,2.0,388,2,3,3,1,3,2,1,970.0,6,0.0,166.0,1136.0,2,1,2,1.0,1136.0,1332.0,0.0,2468.0,1.0,0.0,2.0,1.0,4,1,2,10.0,1,1.0,2,4,2004,1,3.0,872.0,3,3,1,184.0,154.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2007.0,1,1,354000
323,60.0,6.0,86,10380.0,2,3,2,1,1,1,1,21,3,3,1,4,7.0,5.0,1986.0,1987.0,2,2,11,11.0,2.0,172,2,3,2,3,3,1,5,28.0,2,1474.0,0.0,1502.0,2,1,2,1.0,1553.0,1177.0,0.0,2730.0,1.0,0.0,2.0,1.0,4,1,2,8.0,1,1.0,3,2,1987,1,2.0,576.0,3,3,1,201.0,96.0,0.0,0.0,0.0,0.0,5,2,6,0.0,8.0,2007.0,1,1,301000
324,20.0,8.0,49,5820.0,2,3,1,1,1,1,1,18,3,3,1,1,3.0,8.0,1955.0,2005.0,2,2,15,15.0,4.0,0,3,2,2,3,3,4,2,256.0,6,0.0,906.0,1162.0,2,1,2,1.0,1163.0,0.0,0.0,1163.0,1.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,2,1955,3,1.0,220.0,4,3,1,142.0,98.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2006.0,1,1,126175
325,80.0,6.0,96,11275.0,2,3,1,1,1,2,1,13,6,3,1,8,7.0,7.0,1967.0,2007.0,5,7,16,16.0,2.0,300,2,2,2,2,3,4,6,0.0,6,0.0,710.0,710.0,2,1,2,1.0,1898.0,1080.0,0.0,2978.0,0.0,0.0,2.0,1.0,5,1,2,11.0,1,1.0,2,4,1961,1,2.0,564.0,3,3,1,240.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2010.0,1,1,242000
326,45.0,8.0,50,5000.0,2,3,1,1,1,1,1,10,9,3,1,3,5.0,6.0,1941.0,1950.0,2,2,9,9.0,4.0,0,3,3,2,3,3,2,3,116.0,6,0.0,604.0,720.0,2,5,1,3.0,803.0,0.0,0.0,803.0,0.0,0.0,1.0,0.0,2,1,3,5.0,1,0.0,6,6,1941,3,2.0,360.0,3,3,1,0.0,0.0,244.0,0.0,0.0,0.0,5,5,6,0.0,12.0,2007.0,1,1,87000
327,120.0,6.0,32,10846.0,2,3,2,1,1,3,1,25,3,3,4,1,8.0,5.0,1993.0,1993.0,2,2,4,4.0,4.0,0,2,3,3,2,3,1,1,1619.0,6,0.0,100.0,1719.0,2,1,2,1.0,1719.0,0.0,0.0,1719.0,2.0,0.0,1.0,1.0,1,1,2,6.0,1,2.0,2,2,1993,1,2.0,473.0,3,3,1,122.0,30.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2008.0,6,1,324000
328,20.0,6.0,80,11600.0,2,3,1,1,1,1,1,13,3,3,1,1,6.0,5.0,1960.0,1960.0,4,2,16,16.0,2.0,175,3,3,2,3,3,4,4,565.0,6,0.0,818.0,1383.0,2,3,2,1.0,1383.0,0.0,0.0,1383.0,0.0,0.0,1.0,1.0,3,1,3,7.0,1,0.0,6,2,1960,2,1.0,292.0,3,3,1,0.0,45.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2006.0,1,1,145250
329,75.0,6.0,NA,11888.0,2,2,2,2,1,1,1,4,6,3,1,6,6.0,6.0,1916.0,1994.0,2,2,16,17.0,4.0,0,3,3,1,3,3,4,6,0.0,6,0.0,844.0,844.0,2,2,1,2.0,1445.0,689.0,0.0,2134.0,0.0,0.0,2.0,0.0,5,1,2,10.0,1,0.0,6,6,1930,3,2.0,441.0,3,3,1,0.0,60.0,268.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2009.0,1,1,214500
330,70.0,8.0,60,6402.0,2,3,1,1,1,2,1,10,3,3,1,4,5.0,5.0,1920.0,1950.0,2,2,16,17.0,4.0,0,3,3,3,3,3,3,6,0.0,6,0.0,596.0,596.0,2,3,1,1.0,596.0,596.0,0.0,1192.0,0.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,6,1920,3,1.0,189.0,4,4,3,0.0,0.0,137.0,0.0,0.0,0.0,5,3,6,0.0,7.0,2009.0,1,1,78000
331,90.0,6.0,NA,10624.0,2,3,2,1,1,1,1,13,3,3,3,1,5.0,4.0,1964.0,1964.0,2,2,7,7.0,2.0,84,3,3,2,3,3,4,1,40.0,4,264.0,1424.0,1728.0,2,3,2,1.0,1728.0,0.0,0.0,1728.0,0.0,1.0,2.0,0.0,6,2,3,10.0,1,0.0,6,6,2002,3,1.0,352.0,3,3,1,155.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,11.0,2007.0,1,1,119000
332,20.0,6.0,70,8176.0,2,3,1,1,1,1,1,13,3,3,1,1,5.0,6.0,1958.0,1992.0,2,2,16,16.0,4.0,0,3,3,2,3,3,4,4,846.0,6,0.0,210.0,1056.0,2,4,2,1.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,2,1958,2,1.0,308.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2007.0,1,1,139000
333,20.0,6.0,85,10655.0,2,3,2,1,1,1,1,16,3,3,1,1,8.0,5.0,2003.0,2004.0,2,2,15,15.0,2.0,296,2,3,3,2,3,4,1,1124.0,7,479.0,1603.0,3206.0,2,1,2,1.0,1629.0,0.0,0.0,1629.0,1.0,0.0,2.0,0.0,3,1,2,7.0,1,1.0,2,2,2003,2,3.0,880.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2009.0,1,1,284000
334,120.0,8.0,59,8198.0,2,3,1,1,1,5,1,16,3,3,4,1,7.0,5.0,2004.0,2004.0,2,2,15,15.0,5.0,146,2,3,3,2,3,2,1,720.0,6,0.0,638.0,1358.0,2,1,2,1.0,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2,1,2,6.0,1,1.0,2,2,2004,2,2.0,484.0,3,3,1,192.0,30.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2008.0,1,1,207000
335,60.0,6.0,59,9042.0,2,3,2,1,1,1,1,9,3,3,1,4,6.0,5.0,1998.0,1998.0,2,2,15,15.0,4.0,0,3,3,3,2,3,1,1,828.0,6,0.0,115.0,943.0,2,2,2,1.0,943.0,695.0,0.0,1638.0,1.0,0.0,2.0,1.0,3,1,3,7.0,1,2.0,3,2,1998,1,2.0,472.0,3,3,1,100.0,38.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2008.0,1,1,192000
336,190.0,6.0,NA,164660.0,1,3,2,3,1,2,3,24,3,3,2,2,5.0,6.0,1965.0,1965.0,2,2,11,11.0,4.0,0,3,3,2,3,3,1,2,1249.0,3,147.0,103.0,1499.0,2,1,2,1.0,1619.0,167.0,0.0,1786.0,2.0,0.0,2.0,0.0,3,1,3,7.0,1,2.0,2,2,1965,1,2.0,529.0,3,3,1,670.0,0.0,0.0,0.0,0.0,0.0,5,5,4,700.0,8.0,2008.0,1,1,228950
337,20.0,6.0,86,14157.0,2,3,2,3,1,2,1,23,3,3,1,1,9.0,5.0,2005.0,2006.0,4,2,15,15.0,5.0,200,2,3,3,1,3,1,1,1249.0,6,0.0,673.0,1922.0,2,1,2,1.0,1922.0,0.0,0.0,1922.0,1.0,0.0,2.0,0.0,3,1,2,8.0,1,1.0,2,2,2005,1,3.0,676.0,3,3,1,178.0,51.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2007.0,1,1,377426
338,20.0,6.0,70,9135.0,2,3,1,1,1,1,1,6,3,3,1,1,7.0,5.0,2002.0,2003.0,2,2,15,15.0,2.0,113,2,3,3,2,3,2,1,810.0,6,0.0,726.0,1536.0,2,1,2,1.0,1536.0,0.0,0.0,1536.0,1.0,0.0,2.0,0.0,3,1,2,7.0,1,0.0,6,2,2002,2,2.0,532.0,3,3,1,192.0,74.0,0.0,0.0,0.0,0.0,5,5,6,0.0,12.0,2008.0,1,1,214000
339,20.0,6.0,91,14145.0,2,3,1,1,1,2,1,17,3,3,1,1,7.0,7.0,1984.0,1998.0,2,2,16,16.0,4.0,0,2,3,2,2,3,3,2,213.0,6,0.0,995.0,1208.0,2,1,2,1.0,1621.0,0.0,0.0,1621.0,1.0,0.0,2.0,0.0,3,1,2,8.0,1,0.0,6,2,1984,2,2.0,440.0,3,3,1,108.0,45.0,0.0,0.0,0.0,0.0,5,5,4,400.0,5.0,2006.0,1,1,202500
340,20.0,6.0,66,12400.0,2,3,2,1,1,1,1,13,2,3,1,1,6.0,7.0,1958.0,1998.0,4,2,16,16.0,2.0,176,3,3,2,3,4,4,4,585.0,6,0.0,630.0,1215.0,2,3,2,2.0,1215.0,0.0,0.0,1215.0,0.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,2,1958,3,1.0,297.0,3,3,1,0.0,0.0,0.0,0.0,234.0,0.0,5,5,6,0.0,6.0,2009.0,1,1,155000
341,60.0,6.0,85,14191.0,2,3,1,1,1,1,1,24,3,3,1,4,8.0,5.0,2002.0,2002.0,2,2,15,15.0,4.0,0,2,3,3,2,3,4,6,0.0,6,0.0,967.0,967.0,2,1,2,1.0,993.0,915.0,0.0,1908.0,0.0,0.0,2.0,1.0,4,1,2,9.0,1,0.0,6,2,2002,1,2.0,431.0,3,3,1,135.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2010.0,1,1,202900
342,20.0,5.0,60,8400.0,2,3,1,1,1,1,1,21,2,3,1,1,4.0,4.0,1950.0,1950.0,2,2,16,1.0,4.0,0,4,4,2,3,4,4,6,0.0,6,0.0,721.0,721.0,2,2,2,1.0,841.0,0.0,0.0,841.0,0.0,0.0,1.0,0.0,2,1,3,4.0,1,0.0,6,5,1950,3,1.0,294.0,3,3,3,250.0,0.0,24.0,0.0,0.0,0.0,5,5,6,0.0,9.0,2009.0,1,1,82000
343,90.0,6.0,NA,8544.0,2,3,1,1,1,1,1,13,3,3,3,1,3.0,4.0,1949.0,1950.0,2,2,14,14.0,2.0,340,3,3,4,6,6,5,7,0.0,7,0.0,0.0,0.0,6,4,1,2.0,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2,2,3,6.0,1,0.0,6,6,1949,3,2.0,400.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2006.0,1,1,87500
344,120.0,6.0,63,8849.0,2,3,2,1,1,1,1,16,3,3,4,1,9.0,5.0,2005.0,2005.0,4,2,9,9.0,2.0,616,1,3,3,1,3,4,1,28.0,6,0.0,1656.0,1684.0,2,1,2,1.0,1684.0,0.0,0.0,1684.0,0.0,0.0,2.0,0.0,2,1,1,6.0,1,1.0,1,2,2005,2,2.0,564.0,3,3,1,495.0,72.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2008.0,1,1,266000
345,160.0,8.0,36,2592.0,2,3,1,1,1,1,1,11,3,3,4,4,5.0,3.0,1976.0,1976.0,2,2,6,6.0,4.0,0,3,3,2,2,3,4,4,129.0,3,232.0,175.0,536.0,2,3,2,1.0,536.0,576.0,0.0,1112.0,0.0,0.0,1.0,1.0,3,1,3,4.0,1,0.0,6,2,1976,3,1.0,336.0,3,3,1,182.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2010.0,1,1,85000
346,50.0,6.0,65,6435.0,2,3,1,1,1,1,1,4,5,3,1,2,6.0,5.0,1939.0,1950.0,2,2,9,9.0,4.0,0,3,3,1,3,3,4,6,0.0,6,0.0,972.0,972.0,2,2,2,1.0,972.0,605.0,0.0,1577.0,0.0,0.0,1.0,0.0,3,1,4,6.0,1,1.0,2,6,1939,3,1.0,312.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2006.0,1,1,140200
347,20.0,6.0,NA,12772.0,2,3,2,1,1,3,1,13,3,3,1,1,6.0,8.0,1960.0,1998.0,4,2,9,9.0,4.0,0,3,2,2,3,3,3,3,498.0,6,0.0,460.0,958.0,2,3,2,1.0,958.0,0.0,0.0,958.0,0.0,0.0,1.0,0.0,2,1,3,5.0,1,0.0,6,2,1960,2,1.0,301.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,2,15500.0,4.0,2007.0,1,1,151500
348,20.0,6.0,NA,17600.0,2,3,2,1,1,1,1,13,3,3,1,1,6.0,5.0,1960.0,1960.0,2,2,16,16.0,2.0,30,3,3,2,3,3,4,3,1270.0,6,0.0,208.0,1478.0,2,1,2,2.0,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,0.0,3,1,3,6.0,1,2.0,2,2,1960,3,2.0,498.0,3,3,1,0.0,40.0,0.0,0.0,0.0,0.0,5,5,6,0.0,12.0,2009.0,1,1,157500
349,160.0,6.0,36,2448.0,2,3,1,1,1,1,1,16,3,3,4,4,7.0,5.0,2003.0,2004.0,2,2,15,17.0,5.0,106,2,3,3,2,3,4,1,573.0,6,0.0,191.0,764.0,2,1,2,1.0,764.0,862.0,0.0,1626.0,1.0,0.0,2.0,1.0,2,1,2,6.0,1,0.0,6,4,2003,2,2.0,474.0,3,3,1,0.0,27.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2008.0,1,1,154000
350,60.0,6.0,56,20431.0,2,3,3,1,1,1,1,16,3,3,1,4,9.0,5.0,2005.0,2006.0,4,2,6,6.0,2.0,870,1,3,3,1,3,4,1,1410.0,6,0.0,438.0,1848.0,2,1,2,1.0,1848.0,880.0,0.0,2728.0,1.0,0.0,2.0,1.0,4,1,1,10.0,1,2.0,1,2,2006,1,3.0,706.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2006.0,4,6,437154
351,120.0,6.0,68,7820.0,2,3,2,1,1,1,1,16,3,3,4,1,9.0,5.0,2007.0,2007.0,4,2,9,9.0,2.0,362,1,3,3,1,3,4,6,0.0,6,0.0,1869.0,1869.0,2,1,2,1.0,1869.0,0.0,0.0,1869.0,0.0,0.0,2.0,0.0,2,1,1,6.0,1,1.0,2,2,2007,2,2.0,617.0,3,3,1,210.0,54.0,0.0,0.0,0.0,0.0,5,5,6,0.0,12.0,2007.0,4,6,318061
352,120.0,6.0,NA,5271.0,2,3,2,4,1,1,2,5,3,3,1,1,7.0,5.0,1986.0,1986.0,2,2,16,16.0,4.0,0,3,3,3,2,3,1,1,1082.0,6,0.0,371.0,1453.0,2,2,2,1.0,1453.0,0.0,0.0,1453.0,1.0,0.0,1.0,1.0,2,1,2,6.0,1,1.0,3,2,1986,2,2.0,445.0,3,3,1,0.0,80.0,0.0,0.0,184.0,0.0,5,5,6,0.0,12.0,2006.0,1,2,190000
353,50.0,6.0,60,9084.0,2,3,1,1,1,1,1,8,1,3,1,2,5.0,6.0,1941.0,1950.0,2,2,15,15.0,4.0,0,3,3,2,3,4,3,5,236.0,4,380.0,0.0,616.0,2,3,1,1.0,616.0,495.0,0.0,1111.0,0.0,1.0,1.0,0.0,3,1,3,5.0,1,0.0,6,6,1941,3,1.0,200.0,3,4,1,48.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,3.0,2008.0,7,1,95000
354,30.0,8.0,60,8520.0,2,3,1,1,1,1,1,18,3,3,1,1,6.0,8.0,1928.0,2003.0,2,2,15,15.0,4.0,0,3,2,1,3,3,4,6,0.0,6,0.0,624.0,624.0,2,2,2,1.0,720.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,2,1,3,5.0,1,0.0,6,6,2005,3,2.0,484.0,3,3,1,106.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2010.0,1,1,105900
